TransactionID,Date,CustomerID,TransactionType,Channel,Amount,Segment,Branch,MerchantCategory,PaymentMethod,Currency,Status,TimeOfDay
BTD07971,2025-10-15,ASR3145,Payment,ATM,8109427,Regular,Jakarta,Fashion,Virtual Account,KRW,Pending,Morning
BTD07972,2025-10-15,ASR2662,Payment,ATM,3944573,Corporate,Balikpapan,Entertainment,Credit Card,JPY,Failed,Evening
BTD07973,2025-10-15,ASR0310,Withdrawal,Teller,12801041,Regular,Pontianak,Food,QRIS,MYR,Failed,Morning
BTD07974,2025-10-15,ASR5142,Transfer,ATM,8801693,Premium,Jakarta,Fashion,Debit Card,MYR,Failed,Evening
BTD07975,2025-10-15,ASR6351,Deposit,Mobile Apps,10601606,Regular,Manado,Fashion,Debit Card,AUD,Failed,Evening
BTD07976,2025-10-15,ASR0081,Payment,Teller,10400538,Corporate,Balikpapan,Utilities,Virtual Account,CNY,Pending,Afternoon
BTD07977,2025-10-15,ASR1143,Withdrawal,Teller,7092311,Regular,Jakarta,Utilities,Virtual Account,SAR,Success,Night
BTD07978,2025-10-15,ASR5385,Transfer,Mobile Apps,11255085,Premium,Balikpapan,Utilities,QRIS,SGD,Failed,Night
BTD07979,2025-10-15,ASR3568,Transfer,Internet Banking,12561205,Regular,Manado,Entertainment,Debit Card,MYR,Pending,Afternoon
BTD07980,2025-10-15,ASR1688,Payment,Internet Banking,1261500,Premium,Balikpapan,Food,Debit Card,IDR,Failed,Morning
BTD07981,2025-10-15,ASR7310,Transfer,ATM,11540930,Corporate,Jayapura,Fashion,Virtual Account,THB,Failed,Night
BTD07982,2025-10-15,ASR7483,Transfer,Teller,12538500,Corporate,Makassar,Electronics,Credit Card,IDR,Failed,Night
BTD07983,2025-10-15,ASR8018,Payment,Mobile Apps,4920474,Regular,Jakarta,Electronics,QRIS,EUR,Success,Evening
BTD07984,2025-10-15,ASR4310,Withdrawal,Mobile Apps,9813912,Regular,Surabaya,Electronics,Virtual Account,KRW,Success,Night
BTD07985,2025-10-15,ASR0631,Deposit,ATM,5449537,Premium,Balikpapan,Fashion,Virtual Account,JPY,Pending,Evening
BTD07986,2025-10-15,ASR1620,Transfer,Internet Banking,8930500,Regular,Balikpapan,Electronics,Virtual Account,IDR,Failed,Night
BTD07987,2025-10-15,ASR4325,Withdrawal,Internet Banking,12565231,Premium,Makassar,Electronics,Debit Card,AUD,Failed,Evening
BTD07988,2025-10-15,ASR8981,Withdrawal,Internet Banking,4801145,Regular,Denpasar,Utilities,Virtual Account,CNY,Success,Afternoon
BTD07989,2025-10-15,ASR7605,Deposit,ATM,9559882,Premium,Denpasar,Food,Virtual Account,JPY,Failed,Morning
BTD07990,2025-10-15,ASR4229,Withdrawal,Teller,11034573,Premium,Balikpapan,Utilities,Debit Card,EUR,Failed,Evening
BTD07991,2025-10-15,ASR7166,Withdrawal,Internet Banking,14529793,Premium,Pontianak,Food,QRIS,USD,Pending,Afternoon
BTD07992,2025-10-15,ASR6224,Withdrawal,Internet Banking,1342252,Regular,Makassar,Fashion,Debit Card,EUR,Success,Night
BTD07993,2025-10-15,ASR7860,Deposit,Teller,3253544,Premium,Surabaya,Food,QRIS,CNY,Failed,Afternoon
BTD07994,2025-10-15,ASR6927,Transfer,Mobile Apps,12321210,Corporate,Denpasar,Fashion,Credit Card,CNY,Pending,Afternoon
BTD07995,2025-10-15,ASR2642,Transfer,Teller,11555803,Regular,Jakarta,Fashion,Virtual Account,SAR,Pending,Evening
BTD07996,2025-10-15,ASR8469,Deposit,Teller,4040732,Corporate,Manado,Electronics,QRIS,USD,Pending,Evening
BTD07997,2025-10-15,ASR7039,Deposit,Mobile Apps,11753911,Corporate,Surabaya,Fashion,QRIS,KRW,Failed,Morning
BTD07998,2025-10-15,ASR9872,Payment,Internet Banking,8778270,Corporate,Pontianak,Fashion,Virtual Account,SGD,Failed,Afternoon
BTD07999,2025-10-15,ASR8627,Payment,Mobile Apps,10495372,Regular,Palembang,Entertainment,QRIS,EUR,Success,Afternoon
BTD08000,2025-10-15,ASR2044,Payment,Teller,526709,Premium,Bandung,Electronics,QRIS,KRW,Success,Morning
BTD08001,2025-10-15,ASR7983,Transfer,Teller,3730374,Corporate,Makassar,Electronics,QRIS,EUR,Pending,Evening
BTD08002,2025-10-15,ASR5337,Withdrawal,Mobile Apps,7752490,Regular,Balikpapan,Entertainment,Credit Card,SAR,Pending,Afternoon
BTD08003,2025-10-15,ASR0278,Withdrawal,Internet Banking,12843703,Regular,Pontianak,Entertainment,Credit Card,AUD,Failed,Night
BTD08004,2025-10-15,ASR5781,Payment,Teller,4640032,Regular,Medan,Food,Debit Card,SAR,Pending,Afternoon
BTD08005,2025-10-15,ASR1441,Transfer,Teller,9876039,Regular,Makassar,Utilities,Virtual Account,USD,Pending,Night
BTD08006,2025-10-16,ASR6922,Payment,Mobile Apps,2830441,Premium,Makassar,Electronics,QRIS,CNY,Failed,Morning
BTD08007,2025-10-16,ASR9333,Deposit,Mobile Apps,9381325,Premium,Jakarta,Entertainment,Credit Card,CNY,Pending,Night
BTD08008,2025-10-16,ASR7851,Payment,Internet Banking,5098138,Corporate,Makassar,Utilities,Virtual Account,THB,Success,Evening
BTD08009,2025-10-16,ASR7288,Transfer,Mobile Apps,10185489,Corporate,Surabaya,Utilities,Debit Card,THB,Pending,Afternoon
BTD08010,2025-10-16,ASR3377,Withdrawal,Internet Banking,7020290,Premium,Balikpapan,Entertainment,Credit Card,MYR,Failed,Night
BTD08011,2025-10-16,ASR6058,Payment,Teller,10262108,Corporate,Jayapura,Food,Credit Card,SGD,Failed,Night
BTD08012,2025-10-16,ASR0656,Transfer,Teller,13052217,Corporate,Pontianak,Utilities,QRIS,JPY,Success,Evening
BTD08013,2025-10-16,ASR3799,Deposit,ATM,7955000,Regular,Makassar,Fashion,QRIS,IDR,Pending,Night
BTD08014,2025-10-17,ASR4184,Payment,Teller,8909136,Regular,Palembang,Electronics,Virtual Account,AUD,Pending,Evening
BTD08015,2025-10-17,ASR1096,Transfer,Mobile Apps,5296518,Premium,Bandung,Fashion,Debit Card,CNY,Success,Night
BTD08016,2025-10-17,ASR8924,Transfer,Internet Banking,9640782,Corporate,Palembang,Electronics,Virtual Account,SAR,Success,Evening
BTD08017,2025-10-17,ASR8376,Deposit,ATM,9788783,Corporate,Denpasar,Entertainment,Virtual Account,THB,Pending,Evening
BTD08018,2025-10-17,ASR6209,Transfer,Mobile Apps,11598789,Corporate,Jakarta,Entertainment,Virtual Account,KRW,Success,Night
BTD08019,2025-10-17,ASR9045,Payment,Teller,9017852,Premium,Medan,Entertainment,QRIS,SAR,Pending,Afternoon
BTD08020,2025-10-17,ASR2015,Withdrawal,Teller,8515350,Corporate,Balikpapan,Electronics,Credit Card,SAR,Failed,Morning
BTD08021,2025-10-17,ASR8937,Deposit,Internet Banking,5536628,Corporate,Manado,Utilities,Debit Card,SGD,Success,Night
BTD08022,2025-10-17,ASR8231,Transfer,Teller,586326,Regular,Jakarta,Fashion,Virtual Account,EUR,Failed,Afternoon
BTD08023,2025-10-17,ASR2508,Payment,ATM,5281556,Premium,Medan,Fashion,Virtual Account,SAR,Failed,Afternoon
BTD08024,2025-10-17,ASR2375,Deposit,Teller,7150539,Corporate,Jakarta,Electronics,Debit Card,SGD,Failed,Night
BTD08025,2025-10-17,ASR6948,Transfer,Mobile Apps,10868924,Premium,Denpasar,Utilities,Virtual Account,USD,Pending,Night
BTD08026,2025-10-17,ASR3148,Deposit,Mobile Apps,14187616,Regular,Manado,Fashion,Credit Card,THB,Success,Morning
BTD08027,2025-10-17,ASR6258,Withdrawal,Internet Banking,6511132,Corporate,Palembang,Fashion,Virtual Account,EUR,Failed,Night
BTD08028,2025-10-17,ASR8773,Withdrawal,Mobile Apps,5791160,Corporate,Manado,Fashion,Virtual Account,SAR,Failed,Evening
BTD08029,2025-10-17,ASR4719,Withdrawal,Internet Banking,10701091,Regular,Manado,Electronics,QRIS,AUD,Pending,Afternoon
BTD08030,2025-10-17,ASR2409,Transfer,Teller,13837311,Regular,Palembang,Electronics,Credit Card,THB,Success,Morning
BTD08031,2025-10-17,ASR1011,Deposit,Mobile Apps,6759585,Premium,Makassar,Food,Virtual Account,AUD,Pending,Morning
BTD08032,2025-10-17,ASR2248,Transfer,Internet Banking,9313778,Premium,Denpasar,Utilities,Virtual Account,KRW,Pending,Evening
BTD08033,2025-10-17,ASR1046,Payment,ATM,14016756,Corporate,Bandung,Fashion,QRIS,THB,Success,Evening
BTD08034,2025-10-17,ASR1603,Payment,Teller,10533670,Premium,Palembang,Fashion,Virtual Account,EUR,Success,Afternoon
BTD08035,2025-10-17,ASR1960,Payment,Internet Banking,10870807,Premium,Denpasar,Food,Debit Card,USD,Pending,Evening
BTD08036,2025-10-17,ASR6463,Payment,Mobile Apps,12262402,Premium,Jayapura,Entertainment,Debit Card,SAR,Success,Night
BTD08037,2025-10-17,ASR8304,Deposit,Mobile Apps,2829774,Premium,Denpasar,Fashion,QRIS,THB,Pending,Afternoon
BTD08038,2025-10-17,ASR0736,Payment,Teller,9811322,Corporate,Balikpapan,Fashion,Debit Card,KRW,Success,Morning
BTD08039,2025-10-17,ASR9336,Payment,Internet Banking,13634216,Regular,Medan,Fashion,QRIS,AUD,Success,Evening
BTD08040,2025-10-17,ASR3309,Withdrawal,Internet Banking,4834470,Premium,Jakarta,Electronics,QRIS,USD,Failed,Morning
BTD08041,2025-10-17,ASR8919,Withdrawal,Internet Banking,2343740,Corporate,Balikpapan,Electronics,Credit Card,AUD,Failed,Night
BTD08042,2025-10-17,ASR5658,Payment,Internet Banking,2266438,Corporate,Jakarta,Entertainment,Debit Card,KRW,Failed,Night
BTD08043,2025-10-17,ASR1987,Deposit,Teller,10416449,Regular,Makassar,Electronics,Virtual Account,KRW,Pending,Night
BTD08044,2025-10-17,ASR1528,Deposit,Internet Banking,8646000,Regular,Surabaya,Utilities,Virtual Account,IDR,Pending,Night
BTD08045,2025-10-17,ASR0356,Deposit,Internet Banking,6190430,Premium,Bandung,Food,Credit Card,JPY,Success,Morning
BTD08046,2025-10-17,ASR5795,Deposit,Mobile Apps,9451081,Corporate,Balikpapan,Electronics,Debit Card,KRW,Success,Night
BTD08047,2025-10-17,ASR7405,Withdrawal,ATM,8789175,Regular,Manado,Entertainment,Debit Card,USD,Success,Night
BTD08048,2025-10-17,ASR9641,Withdrawal,Teller,4207157,Corporate,Jayapura,Utilities,Virtual Account,AUD,Pending,Evening
BTD08049,2025-10-17,ASR1304,Withdrawal,ATM,14062087,Premium,Medan,Electronics,QRIS,EUR,Failed,Night
BTD08050,2025-10-17,ASR9081,Payment,ATM,6370554,Premium,Jakarta,Food,Virtual Account,AUD,Failed,Night
BTD08051,2025-10-17,ASR6631,Withdrawal,Mobile Apps,2175464,Corporate,Balikpapan,Utilities,Virtual Account,SAR,Failed,Evening
BTD08052,2025-10-18,ASR2082,Deposit,Internet Banking,12907198,Corporate,Makassar,Entertainment,Debit Card,SAR,Pending,Night
BTD08053,2025-10-18,ASR8813,Deposit,Mobile Apps,14594212,Regular,Makassar,Entertainment,Debit Card,MYR,Success,Morning
BTD08054,2025-10-18,ASR2102,Transfer,Internet Banking,2832147,Regular,Bandung,Fashion,Credit Card,USD,Failed,Night
BTD08055,2025-10-18,ASR0552,Transfer,Teller,3268157,Regular,Balikpapan,Utilities,Debit Card,CNY,Failed,Afternoon
BTD08056,2025-10-18,ASR8761,Transfer,Teller,9419725,Regular,Jayapura,Utilities,QRIS,CNY,Success,Afternoon
BTD08057,2025-10-18,ASR8354,Withdrawal,Internet Banking,6098592,Premium,Jakarta,Electronics,Debit Card,SGD,Pending,Morning
BTD08058,2025-10-18,ASR3723,Transfer,Mobile Apps,9832278,Regular,Jayapura,Utilities,Credit Card,AUD,Pending,Evening
BTD08059,2025-10-18,ASR9379,Payment,ATM,12713421,Premium,Pontianak,Utilities,Credit Card,CNY,Success,Morning
BTD08060,2025-10-18,ASR5139,Deposit,ATM,5929000,Corporate,Denpasar,Electronics,QRIS,IDR,Success,Night
BTD08061,2025-10-18,ASR1117,Withdrawal,Teller,2820819,Premium,Denpasar,Utilities,Credit Card,SGD,Failed,Night
BTD08062,2025-10-18,ASR4809,Withdrawal,Mobile Apps,9011403,Regular,Manado,Fashion,Debit Card,JPY,Failed,Morning
BTD08063,2025-10-18,ASR2385,Transfer,Teller,6620092,Regular,Jayapura,Utilities,Credit Card,THB,Failed,Morning
BTD08064,2025-10-18,ASR4943,Deposit,Teller,12870216,Corporate,Surabaya,Electronics,Virtual Account,EUR,Success,Morning
BTD08065,2025-10-18,ASR2088,Transfer,ATM,14848787,Premium,Pontianak,Food,Virtual Account,JPY,Success,Night
BTD08066,2025-10-18,ASR7604,Payment,ATM,7721689,Premium,Balikpapan,Utilities,Credit Card,AUD,Failed,Evening
BTD08067,2025-10-18,ASR0028,Withdrawal,ATM,2958500,Premium,Jakarta,Fashion,Debit Card,IDR,Failed,Afternoon
BTD08068,2025-10-18,ASR0769,Transfer,ATM,12759407,Corporate,Denpasar,Entertainment,Debit Card,USD,Failed,Morning
BTD08069,2025-10-18,ASR7202,Deposit,Teller,8586685,Regular,Pontianak,Food,Virtual Account,EUR,Failed,Night
BTD08070,2025-10-18,ASR8796,Payment,Internet Banking,9004378,Corporate,Denpasar,Fashion,Virtual Account,SGD,Pending,Evening
BTD08071,2025-10-18,ASR9311,Deposit,Mobile Apps,8467542,Premium,Jakarta,Food,QRIS,JPY,Success,Afternoon
BTD08072,2025-10-18,ASR2724,Payment,Teller,6334665,Premium,Medan,Utilities,Virtual Account,EUR,Success,Afternoon
BTD08073,2025-10-18,ASR4549,Withdrawal,ATM,7086243,Regular,Jayapura,Utilities,Credit Card,CNY,Failed,Evening
BTD08074,2025-10-18,ASR2585,Payment,Mobile Apps,9851928,Premium,Bandung,Electronics,Credit Card,SGD,Success,Evening
BTD08075,2025-10-19,ASR5656,Deposit,Teller,2950500,Regular,Makassar,Utilities,Debit Card,IDR,Success,Morning
BTD08076,2025-10-19,ASR7317,Transfer,Internet Banking,5824826,Regular,Denpasar,Electronics,Credit Card,CNY,Failed,Afternoon
BTD08077,2025-10-19,ASR0667,Withdrawal,Internet Banking,11471000,Premium,Surabaya,Electronics,Credit Card,IDR,Pending,Afternoon
BTD08078,2025-10-19,ASR0949,Transfer,Teller,6822766,Premium,Bandung,Entertainment,QRIS,THB,Pending,Night
BTD08079,2025-10-19,ASR3268,Withdrawal,Teller,6477588,Premium,Palembang,Fashion,Virtual Account,AUD,Pending,Morning
BTD08080,2025-10-19,ASR5747,Transfer,ATM,4131008,Premium,Manado,Electronics,Credit Card,EUR,Pending,Morning
BTD08081,2025-10-19,ASR4165,Transfer,Mobile Apps,6247249,Corporate,Pontianak,Entertainment,Credit Card,JPY,Pending,Afternoon
BTD08082,2025-10-19,ASR1492,Deposit,ATM,2367135,Corporate,Balikpapan,Food,QRIS,CNY,Failed,Afternoon
BTD08083,2025-10-19,ASR7956,Withdrawal,ATM,13192859,Premium,Palembang,Food,Debit Card,USD,Pending,Night
BTD08084,2025-10-19,ASR8744,Transfer,ATM,12724258,Corporate,Manado,Utilities,QRIS,AUD,Failed,Morning
BTD08085,2025-10-20,ASR9723,Deposit,ATM,11265330,Corporate,Medan,Utilities,Debit Card,JPY,Pending,Evening
BTD08086,2025-10-20,ASR3823,Withdrawal,Mobile Apps,7146925,Premium,Bandung,Utilities,Credit Card,SGD,Pending,Evening
BTD08087,2025-10-20,ASR9474,Withdrawal,Internet Banking,14588176,Regular,Jayapura,Electronics,Credit Card,KRW,Pending,Morning
BTD08088,2025-10-20,ASR6893,Withdrawal,Internet Banking,1020678,Corporate,Bandung,Fashion,QRIS,USD,Success,Evening
BTD08089,2025-10-20,ASR6070,Payment,Mobile Apps,3480173,Corporate,Makassar,Utilities,Debit Card,JPY,Failed,Morning
BTD08090,2025-10-20,ASR7216,Deposit,Mobile Apps,9991500,Corporate,Makassar,Electronics,Debit Card,IDR,Pending,Night
BTD08091,2025-10-20,ASR2749,Deposit,Mobile Apps,3997952,Premium,Jayapura,Utilities,Credit Card,AUD,Success,Afternoon
BTD08092,2025-10-20,ASR3462,Deposit,ATM,7472073,Corporate,Palembang,Food,QRIS,EUR,Success,Night
BTD08093,2025-10-20,ASR6126,Deposit,Internet Banking,11753235,Corporate,Balikpapan,Utilities,Virtual Account,SAR,Success,Morning
BTD08094,2025-10-20,ASR6822,Transfer,Teller,14174040,Premium,Pontianak,Utilities,Virtual Account,EUR,Failed,Evening
BTD08095,2025-10-20,ASR1654,Withdrawal,ATM,7717405,Corporate,Balikpapan,Electronics,Debit Card,EUR,Pending,Night
BTD08096,2025-10-20,ASR1566,Transfer,Internet Banking,5543304,Premium,Jakarta,Electronics,Credit Card,SAR,Pending,Night
BTD08097,2025-10-20,ASR1876,Payment,Internet Banking,6135045,Corporate,Makassar,Utilities,Credit Card,THB,Failed,Evening
BTD08098,2025-10-20,ASR4052,Transfer,Internet Banking,4823186,Premium,Jakarta,Utilities,QRIS,USD,Success,Morning
BTD08099,2025-10-20,ASR0909,Deposit,ATM,6569643,Corporate,Balikpapan,Electronics,QRIS,USD,Failed,Afternoon
BTD08100,2025-10-20,ASR8763,Deposit,Mobile Apps,7227266,Premium,Palembang,Utilities,Virtual Account,CNY,Failed,Night
BTD08101,2025-10-20,ASR7610,Payment,ATM,7999633,Regular,Makassar,Fashion,QRIS,EUR,Failed,Night
BTD08102,2025-10-20,ASR7672,Transfer,ATM,10060457,Premium,Makassar,Food,Credit Card,EUR,Success,Afternoon
BTD08103,2025-10-20,ASR5635,Transfer,Internet Banking,6468148,Premium,Bandung,Fashion,QRIS,USD,Pending,Morning
BTD08104,2025-10-20,ASR3325,Transfer,Internet Banking,2505772,Regular,Surabaya,Utilities,Debit Card,CNY,Failed,Morning
BTD08105,2025-10-20,ASR5694,Payment,Teller,2572983,Corporate,Bandung,Entertainment,Virtual Account,MYR,Success,Evening
BTD08106,2025-10-20,ASR5378,Payment,ATM,4958793,Regular,Denpasar,Food,Credit Card,SGD,Failed,Afternoon
BTD08107,2025-10-20,ASR1275,Transfer,ATM,3088372,Corporate,Manado,Food,Credit Card,KRW,Failed,Evening
BTD08108,2025-10-20,ASR2352,Transfer,Mobile Apps,8232578,Corporate,Denpasar,Utilities,QRIS,KRW,Pending,Afternoon
BTD08109,2025-10-20,ASR7128,Payment,Teller,6058823,Regular,Medan,Utilities,Credit Card,THB,Success,Afternoon
BTD08110,2025-10-20,ASR0227,Transfer,ATM,1616494,Premium,Bandung,Food,Virtual Account,MYR,Failed,Afternoon
BTD08111,2025-10-20,ASR7515,Deposit,Mobile Apps,12787141,Corporate,Balikpapan,Electronics,QRIS,SAR,Failed,Afternoon
BTD08112,2025-10-20,ASR7645,Withdrawal,Mobile Apps,2939000,Corporate,Manado,Food,Credit Card,IDR,Pending,Evening
BTD08113,2025-10-20,ASR1288,Withdrawal,Mobile Apps,80051,Regular,Denpasar,Electronics,Debit Card,EUR,Failed,Evening
BTD08114,2025-10-20,ASR4633,Withdrawal,ATM,1814604,Corporate,Pontianak,Entertainment,QRIS,USD,Failed,Night
BTD08115,2025-10-20,ASR5434,Payment,ATM,14522809,Corporate,Jayapura,Utilities,Virtual Account,KRW,Pending,Afternoon
BTD08116,2025-10-20,ASR0924,Deposit,Internet Banking,10640095,Regular,Jayapura,Electronics,Debit Card,CNY,Success,Afternoon
BTD08117,2025-10-20,ASR9945,Withdrawal,Teller,10910480,Corporate,Jayapura,Electronics,QRIS,MYR,Pending,Evening
BTD08118,2025-10-20,ASR6692,Deposit,Mobile Apps,9786119,Corporate,Pontianak,Food,Credit Card,SAR,Success,Morning
BTD08119,2025-10-20,ASR7092,Transfer,ATM,2064407,Premium,Jakarta,Utilities,Virtual Account,AUD,Failed,Night
BTD08120,2025-10-20,ASR9095,Withdrawal,ATM,3204500,Corporate,Surabaya,Entertainment,Debit Card,IDR,Success,Evening
BTD08121,2025-10-21,ASR4534,Deposit,Teller,10515496,Regular,Manado,Utilities,Virtual Account,AUD,Success,Morning
BTD08122,2025-10-21,ASR4183,Transfer,Internet Banking,8672430,Regular,Manado,Utilities,Credit Card,THB,Pending,Morning
BTD08123,2025-10-21,ASR7534,Withdrawal,ATM,7772347,Premium,Medan,Fashion,Credit Card,SAR,Pending,Afternoon
BTD08124,2025-10-21,ASR2230,Deposit,ATM,14768989,Corporate,Medan,Entertainment,Virtual Account,AUD,Success,Morning
BTD08125,2025-10-21,ASR3712,Payment,Teller,9383269,Corporate,Makassar,Utilities,QRIS,USD,Success,Afternoon
BTD08126,2025-10-21,ASR8188,Transfer,Internet Banking,2516153,Corporate,Medan,Fashion,Virtual Account,THB,Failed,Morning
BTD08127,2025-10-21,ASR0121,Transfer,ATM,1737918,Regular,Pontianak,Entertainment,Virtual Account,CNY,Pending,Afternoon
BTD08128,2025-10-21,ASR6445,Withdrawal,Teller,9069425,Premium,Balikpapan,Food,Credit Card,THB,Failed,Evening
BTD08129,2025-10-21,ASR3184,Withdrawal,Internet Banking,2245734,Premium,Jakarta,Entertainment,Credit Card,EUR,Failed,Afternoon
BTD08130,2025-10-21,ASR8910,Withdrawal,Mobile Apps,3906273,Regular,Surabaya,Electronics,Virtual Account,EUR,Success,Afternoon
BTD08131,2025-10-21,ASR9981,Deposit,Internet Banking,6279891,Regular,Medan,Electronics,Virtual Account,SGD,Failed,Night
BTD08132,2025-10-21,ASR1386,Transfer,Internet Banking,7049503,Premium,Bandung,Food,Debit Card,KRW,Failed,Morning
BTD08133,2025-10-21,ASR3826,Transfer,Internet Banking,10164500,Corporate,Surabaya,Electronics,Credit Card,IDR,Failed,Afternoon
BTD08134,2025-10-21,ASR6204,Transfer,Internet Banking,585997,Corporate,Pontianak,Utilities,Debit Card,AUD,Pending,Evening
BTD08135,2025-10-21,ASR1327,Withdrawal,Internet Banking,13035848,Regular,Palembang,Entertainment,Virtual Account,THB,Failed,Evening
BTD08136,2025-10-21,ASR4601,Deposit,Teller,4480998,Premium,Denpasar,Electronics,Debit Card,CNY,Pending,Evening
BTD08137,2025-10-21,ASR2110,Withdrawal,Mobile Apps,1560955,Corporate,Pontianak,Food,QRIS,JPY,Pending,Evening
BTD08138,2025-10-21,ASR5323,Payment,Internet Banking,9787030,Corporate,Balikpapan,Entertainment,QRIS,USD,Pending,Afternoon
BTD08139,2025-10-21,ASR2916,Withdrawal,ATM,14470453,Regular,Palembang,Entertainment,Debit Card,AUD,Pending,Evening
BTD08140,2025-10-21,ASR0551,Payment,Teller,5881706,Corporate,Palembang,Electronics,Virtual Account,THB,Failed,Afternoon
BTD08141,2025-10-22,ASR4548,Payment,Internet Banking,2895359,Regular,Pontianak,Electronics,Debit Card,MYR,Pending,Night
BTD08142,2025-10-22,ASR7239,Withdrawal,Teller,10531277,Corporate,Jayapura,Entertainment,Debit Card,AUD,Failed,Morning
BTD08143,2025-10-22,ASR2749,Transfer,Mobile Apps,10950338,Regular,Palembang,Food,Debit Card,CNY,Pending,Afternoon
BTD08144,2025-10-22,ASR2901,Deposit,ATM,1198829,Corporate,Makassar,Food,Credit Card,SAR,Success,Evening
BTD08145,2025-10-22,ASR5094,Transfer,Mobile Apps,9402712,Corporate,Manado,Utilities,Credit Card,MYR,Pending,Afternoon
BTD08146,2025-10-22,ASR6168,Withdrawal,ATM,1385330,Regular,Medan,Entertainment,Virtual Account,AUD,Failed,Afternoon
BTD08147,2025-10-22,ASR6418,Transfer,Teller,12625730,Corporate,Medan,Fashion,Virtual Account,USD,Success,Afternoon
BTD08148,2025-10-22,ASR9631,Payment,Internet Banking,10519500,Regular,Denpasar,Food,QRIS,IDR,Failed,Afternoon
BTD08149,2025-10-22,ASR8346,Transfer,Internet Banking,9465000,Premium,Palembang,Electronics,Debit Card,IDR,Pending,Evening
BTD08150,2025-10-22,ASR9576,Transfer,Mobile Apps,5961492,Corporate,Palembang,Fashion,Virtual Account,THB,Pending,Night
BTD08151,2025-10-22,ASR4357,Transfer,Mobile Apps,11900863,Premium,Makassar,Food,QRIS,SAR,Failed,Afternoon
BTD08152,2025-10-22,ASR0461,Transfer,Internet Banking,2423432,Regular,Jayapura,Fashion,Virtual Account,CNY,Success,Night
BTD08153,2025-10-22,ASR4773,Withdrawal,Teller,11112122,Regular,Medan,Utilities,Debit Card,SAR,Pending,Evening
BTD08154,2025-10-22,ASR4183,Transfer,Mobile Apps,12902429,Premium,Bandung,Entertainment,Credit Card,MYR,Pending,Evening
BTD08155,2025-10-22,ASR0147,Deposit,Mobile Apps,14041715,Regular,Surabaya,Electronics,QRIS,KRW,Pending,Night
BTD08156,2025-10-22,ASR9960,Deposit,ATM,13993336,Premium,Jayapura,Fashion,QRIS,AUD,Pending,Morning
BTD08157,2025-10-22,ASR8584,Withdrawal,Internet Banking,10273317,Regular,Jayapura,Fashion,Credit Card,SGD,Failed,Afternoon
BTD08158,2025-10-22,ASR4415,Payment,Teller,2890617,Corporate,Jakarta,Food,Debit Card,USD,Pending,Morning
